,Unnamed: 0,SampleName,SequencingRun_or_FolderName,Read1_Name,Read1_checksum,Read1_Count,Read2_Name,Read2_checksum,Read2_Count,PairEnd_ReadCount_Equal?,Fastq_PATH,r1_zip,r2_zip,r1_key1,r1_r2_
627,627,U5LP-04,BCB009,U5LP-04_S4_L001_R1_001.fastq.gz;U5LP-04_S4_L002_R1_001.fastq.gz;U5LP-04_S4_L003_R1_001.fastq.gz;U5LP-04_S4_L004_R1_001.fastq.gz,7e607ec8f13d728c9302b616b9a00064;6d8a26d0b9c7f8f9da6fba4dba7cd28a;af74d23fa465c5de3706e0dbfb15c4c6;c03b85c70b8da92cc791df78383000e7,4000414;3644332;3582848;3542154,U5LP-04_S4_L001_R2_001.fastq.gz;U5LP-04_S4_L002_R2_001.fastq.gz;U5LP-04_S4_L003_R2_001.fastq.gz;U5LP-04_S4_L004_R2_001.fastq.gz,95226d512bb053f97ee911e80d0babe9;73cf0d755efe3827e7af89ea2bb4eed0;61861a507ee70622b26fae37c10a5a96;acb1a4e80bc32b9bed8a84bd93747869,4000414;3644332;3582848;3542154,Yes,HiSeqData/BCB009/fastq,"{'U5LP-04_S4_L001_R1_001.fastq.gz': '7e607ec8f13d728c9302b616b9a00064', 'U5LP-04_S4_L002_R1_001.fastq.gz': '6d8a26d0b9c7f8f9da6fba4dba7cd28a', 'U5LP-04_S4_L003_R1_001.fastq.gz': 'af74d23fa465c5de3706e0dbfb15c4c6', 'U5LP-04_S4_L004_R1_001.fastq.gz': 'c03b85c70b8da92cc791df78383000e7'}","{'U5LP-04_S4_L001_R2_001.fastq.gz': '95226d512bb053f97ee911e80d0babe9', 'U5LP-04_S4_L002_R2_001.fastq.gz': '73cf0d755efe3827e7af89ea2bb4eed0', 'U5LP-04_S4_L003_R2_001.fastq.gz': '61861a507ee70622b26fae37c10a5a96', 'U5LP-04_S4_L004_R2_001.fastq.gz': 'acb1a4e80bc32b9bed8a84bd93747869'}",U5LP-04_S4_L001_R1_001.fastq.gz,{}
628,628,U5LP-05,BCB009,U5LP-05_S5_L001_R1_001.fastq.gz;U5LP-05_S5_L002_R1_001.fastq.gz;U5LP-05_S5_L003_R1_001.fastq.gz;U5LP-05_S5_L004_R1_001.fastq.gz,4da16096a34b70f3dfebb50a361ee99b;c5d1f329a76c26823195e001149947f5;5a0adbbb9bd89c12b08b38c7cd84f94d;dd823ebbe6d4dd6e1d4098a06e90c1df,6295755;5951578;5834853;5938904,U5LP-05_S5_L001_R2_001.fastq.gz;U5LP-05_S5_L002_R2_001.fastq.gz;U5LP-05_S5_L003_R2_001.fastq.gz;U5LP-05_S5_L004_R2_001.fastq.gz,223ad966ee9a69e646e6152eb9b8d9f3;0cd53862c591694b44df28175d215cf7;4fc2d8b23b832bae7f9fc05a2bb68f0a;37a58d9257b7602ad2cf11b47510cf3c,6295755;5951578;5834853;5938904,Yes,HiSeqData/BCB009/fastq,"{'U5LP-05_S5_L001_R1_001.fastq.gz': '4da16096a34b70f3dfebb50a361ee99b', 'U5LP-05_S5_L002_R1_001.fastq.gz': 'c5d1f329a76c26823195e001149947f5', 'U5LP-05_S5_L003_R1_001.fastq.gz': '5a0adbbb9bd89c12b08b38c7cd84f94d', 'U5LP-05_S5_L004_R1_001.fastq.gz': 'dd823ebbe6d4dd6e1d4098a06e90c1df'}","{'U5LP-05_S5_L001_R2_001.fastq.gz': '223ad966ee9a69e646e6152eb9b8d9f3', 'U5LP-05_S5_L002_R2_001.fastq.gz': '0cd53862c591694b44df28175d215cf7', 'U5LP-05_S5_L003_R2_001.fastq.gz': '4fc2d8b23b832bae7f9fc05a2bb68f0a', 'U5LP-05_S5_L004_R2_001.fastq.gz': '37a58d9257b7602ad2cf11b47510cf3c'}",U5LP-05_S5_L001_R1_001.fastq.gz,{}
629,629,U5LP-06,BCB009,U5LP-06_S6_L001_R1_001.fastq.gz;U5LP-06_S6_L002_R1_001.fastq.gz;U5LP-06_S6_L003_R1_001.fastq.gz;U5LP-06_S6_L004_R1_001.fastq.gz,6074e6d2d6fb718ddd2cf80291105bcd;7929831a1c0a44b0769519939cc68147;b463062a2a6d73879dab720b9530c0ab;9631d2d4184a9f808668990731ab6c4a,11628327;11142431;10879047;10997767,U5LP-06_S6_L001_R2_001.fastq.gz;U5LP-06_S6_L002_R2_001.fastq.gz;U5LP-06_S6_L003_R2_001.fastq.gz;U5LP-06_S6_L004_R2_001.fastq.gz,da09d786352edaa3ed3ce349cd4a8f41;bb764d5466526714fd37e3dd62b6361d;13fe40377dcdc4c96ac14afd27c03979;70e625c3630c8007e18eb8f5a4a145cc,11628327;11142431;10879047;10997767,Yes,HiSeqData/BCB009/fastq,"{'U5LP-06_S6_L001_R1_001.fastq.gz': '6074e6d2d6fb718ddd2cf80291105bcd', 'U5LP-06_S6_L002_R1_001.fastq.gz': '7929831a1c0a44b0769519939cc68147', 'U5LP-06_S6_L003_R1_001.fastq.gz': 'b463062a2a6d73879dab720b9530c0ab', 'U5LP-06_S6_L004_R1_001.fastq.gz': '9631d2d4184a9f808668990731ab6c4a'}","{'U5LP-06_S6_L001_R2_001.fastq.gz': 'da09d786352edaa3ed3ce349cd4a8f41', 'U5LP-06_S6_L002_R2_001.fastq.gz': 'bb764d5466526714fd37e3dd62b6361d', 'U5LP-06_S6_L003_R2_001.fastq.gz': '13fe40377dcdc4c96ac14afd27c03979', 'U5LP-06_S6_L004_R2_001.fastq.gz': '70e625c3630c8007e18eb8f5a4a145cc'}",U5LP-06_S6_L001_R1_001.fastq.gz,{}
630,630,U5LP-08,BCB009,U5LP-08_S8_L001_R1_001.fastq.gz;U5LP-08_S8_L002_R1_001.fastq.gz;U5LP-08_S8_L003_R1_001.fastq.gz;U5LP-08_S8_L004_R1_001.fastq.gz,136f26e4dfabbaa786245f5cad8d54cd;a65622c025492d8f77e49aff5011856b;1928555f7f6f6905f71b648da8d59f8c;d0ce6141d2decb5cf38fe3e21e4b72e3,4657997;4429113;4166844;4402149,U5LP-08_S8_L001_R2_001.fastq.gz;U5LP-08_S8_L002_R2_001.fastq.gz;U5LP-08_S8_L003_R2_001.fastq.gz;U5LP-08_S8_L004_R2_001.fastq.gz,fc739f51c2d1c66386aad0582d93dc8f;0436bb22473e9996a348d366fc992e04;1828836820b8df26fabcceb7b14c1625;393f289819e522c5ed582c628520f264,4657997;4429113;4166844;4402149,Yes,HiSeqData/BCB009/fastq,"{'U5LP-08_S8_L001_R1_001.fastq.gz': '136f26e4dfabbaa786245f5cad8d54cd', 'U5LP-08_S8_L002_R1_001.fastq.gz': 'a65622c025492d8f77e49aff5011856b', 'U5LP-08_S8_L003_R1_001.fastq.gz': '1928555f7f6f6905f71b648da8d59f8c', 'U5LP-08_S8_L004_R1_001.fastq.gz': 'd0ce6141d2decb5cf38fe3e21e4b72e3'}","{'U5LP-08_S8_L001_R2_001.fastq.gz': 'fc739f51c2d1c66386aad0582d93dc8f', 'U5LP-08_S8_L002_R2_001.fastq.gz': '0436bb22473e9996a348d366fc992e04', 'U5LP-08_S8_L003_R2_001.fastq.gz': '1828836820b8df26fabcceb7b14c1625', 'U5LP-08_S8_L004_R2_001.fastq.gz': '393f289819e522c5ed582c628520f264'}",U5LP-08_S8_L001_R1_001.fastq.gz,{}
631,631,U5LP-09,BCB009,U5LP-09_S9_L001_R1_001.fastq.gz;U5LP-09_S9_L002_R1_001.fastq.gz;U5LP-09_S9_L003_R1_001.fastq.gz;U5LP-09_S9_L004_R1_001.fastq.gz,38ae15f84be7bbfd371253198d466003;3a85d77de3553e46a03dc88998a6eba7;e2c1958a8d6ef49df83a0feb60a60fca;4d1cb4984df9ab8df807bced1f60a6f9,4152512;3810577;3714332;3817774,U5LP-09_S9_L001_R2_001.fastq.gz;U5LP-09_S9_L002_R2_001.fastq.gz;U5LP-09_S9_L003_R2_001.fastq.gz;U5LP-09_S9_L004_R2_001.fastq.gz,9829e072688e417f32ae24d9c0e27f89;b159de8e711ccd9e84b2894b79223ed7;465e0001470cb4210dfdd3b5b363721c;c35254c04bb07690e3370fe289138430,4152512;3810577;3714332;3817774,Yes,HiSeqData/BCB009/fastq,"{'U5LP-09_S9_L001_R1_001.fastq.gz': '38ae15f84be7bbfd371253198d466003', 'U5LP-09_S9_L002_R1_001.fastq.gz': '3a85d77de3553e46a03dc88998a6eba7', 'U5LP-09_S9_L003_R1_001.fastq.gz': 'e2c1958a8d6ef49df83a0feb60a60fca', 'U5LP-09_S9_L004_R1_001.fastq.gz': '4d1cb4984df9ab8df807bced1f60a6f9'}","{'U5LP-09_S9_L001_R2_001.fastq.gz': '9829e072688e417f32ae24d9c0e27f89', 'U5LP-09_S9_L002_R2_001.fastq.gz': 'b159de8e711ccd9e84b2894b79223ed7', 'U5LP-09_S9_L003_R2_001.fastq.gz': '465e0001470cb4210dfdd3b5b363721c', 'U5LP-09_S9_L004_R2_001.fastq.gz': 'c35254c04bb07690e3370fe289138430'}",U5LP-09_S9_L001_R1_001.fastq.gz,{}
632,632,U5LP-10,BCB009,U5LP-10_S10_L001_R1_001.fastq.gz;U5LP-10_S10_L002_R1_001.fastq.gz;U5LP-10_S10_L003_R1_001.fastq.gz;U5LP-10_S10_L004_R1_001.fastq.gz,b003064a39447740024a4d3ee8a5add2;1e7624711d0ca23c9b780287762360c7;ee599f56711f47051b04e9eafeb559c4;7c24c2cd272b3bcc79a68e1b82391db2,3665703;3232365;3066601;3243077,U5LP-10_S10_L001_R2_001.fastq.gz;U5LP-10_S10_L002_R2_001.fastq.gz;U5LP-10_S10_L003_R2_001.fastq.gz;U5LP-10_S10_L004_R2_001.fastq.gz,0213163bf2b471c67454a820d6b8a336;1d728eaa22d5f55fafcad8c051a224d8;4863372c21515ff2038e6aa2662c503b;4caf5c02590ef50f3b7699750ff18115,3665703;3232365;3066601;3243077,Yes,HiSeqData/BCB009/fastq,"{'U5LP-10_S10_L001_R1_001.fastq.gz': 'b003064a39447740024a4d3ee8a5add2', 'U5LP-10_S10_L002_R1_001.fastq.gz': '1e7624711d0ca23c9b780287762360c7', 'U5LP-10_S10_L003_R1_001.fastq.gz': 'ee599f56711f47051b04e9eafeb559c4', 'U5LP-10_S10_L004_R1_001.fastq.gz': '7c24c2cd272b3bcc79a68e1b82391db2'}","{'U5LP-10_S10_L001_R2_001.fastq.gz': '0213163bf2b471c67454a820d6b8a336', 'U5LP-10_S10_L002_R2_001.fastq.gz': '1d728eaa22d5f55fafcad8c051a224d8', 'U5LP-10_S10_L003_R2_001.fastq.gz': '4863372c21515ff2038e6aa2662c503b', 'U5LP-10_S10_L004_R2_001.fastq.gz': '4caf5c02590ef50f3b7699750ff18115'}",U5LP-10_S10_L001_R1_001.fastq.gz,{}
633,633,U5LP-11,BCB009,U5LP-11_S11_L001_R1_001.fastq.gz;U5LP-11_S11_L002_R1_001.fastq.gz;U5LP-11_S11_L003_R1_001.fastq.gz;U5LP-11_S11_L004_R1_001.fastq.gz,bfaabff6be5cc977163ba6cfbf956bb8;be7d0a6ddcd82c33ac4482915f32c8d3;71702424cd9dbaf2fa6741788b043a8c;805b962c9b2ce6d000c994d10a72f872,6281470;6179517;5631545;5935429,U5LP-11_S11_L001_R2_001.fastq.gz;U5LP-11_S11_L002_R2_001.fastq.gz;U5LP-11_S11_L003_R2_001.fastq.gz;U5LP-11_S11_L004_R2_001.fastq.gz,4926a203766ec1c99bd84bd2bb994fc9;34f439e55272daad49b943b2ab79875e;d00859efecdd8bc48ae96c6a1bfad800;002a220e43c5e96d495cf26a5eedc955,6281470;6179517;5631545;5935429,Yes,HiSeqData/BCB009/fastq,"{'U5LP-11_S11_L001_R1_001.fastq.gz': 'bfaabff6be5cc977163ba6cfbf956bb8', 'U5LP-11_S11_L002_R1_001.fastq.gz': 'be7d0a6ddcd82c33ac4482915f32c8d3', 'U5LP-11_S11_L003_R1_001.fastq.gz': '71702424cd9dbaf2fa6741788b043a8c', 'U5LP-11_S11_L004_R1_001.fastq.gz': '805b962c9b2ce6d000c994d10a72f872'}","{'U5LP-11_S11_L001_R2_001.fastq.gz': '4926a203766ec1c99bd84bd2bb994fc9', 'U5LP-11_S11_L002_R2_001.fastq.gz': '34f439e55272daad49b943b2ab79875e', 'U5LP-11_S11_L003_R2_001.fastq.gz': 'd00859efecdd8bc48ae96c6a1bfad800', 'U5LP-11_S11_L004_R2_001.fastq.gz': '002a220e43c5e96d495cf26a5eedc955'}",U5LP-11_S11_L001_R1_001.fastq.gz,{}
634,634,U5LP-12,BCB009,U5LP-12_S12_L001_R1_001.fastq.gz;U5LP-12_S12_L002_R1_001.fastq.gz;U5LP-12_S12_L003_R1_001.fastq.gz;U5LP-12_S12_L004_R1_001.fastq.gz,4a3841fbcd9b2a3ac44b54bcbdfab426;1311c67403799ac2c8e6df73472c3ffe;aa2f5840be86ebef35acfc6915602f20;0fc7acd3ccb4b6d66eabc2218e3e4c0f,5190139;4832695;4688682;4824470,U5LP-12_S12_L001_R2_001.fastq.gz;U5LP-12_S12_L002_R2_001.fastq.gz;U5LP-12_S12_L003_R2_001.fastq.gz;U5LP-12_S12_L004_R2_001.fastq.gz,4cc703e493c452c83839052996b19c75;8c722239fe45b33fe2b18aa61079bd13;e6903d5db142ac1431bc524b8ea3c275;298a92b01867bd57e76d65cc38597b5a,5190139;4832695;4688682;4824470,Yes,HiSeqData/BCB009/fastq,"{'U5LP-12_S12_L001_R1_001.fastq.gz': '4a3841fbcd9b2a3ac44b54bcbdfab426', 'U5LP-12_S12_L002_R1_001.fastq.gz': '1311c67403799ac2c8e6df73472c3ffe', 'U5LP-12_S12_L003_R1_001.fastq.gz': 'aa2f5840be86ebef35acfc6915602f20', 'U5LP-12_S12_L004_R1_001.fastq.gz': '0fc7acd3ccb4b6d66eabc2218e3e4c0f'}","{'U5LP-12_S12_L001_R2_001.fastq.gz': '4cc703e493c452c83839052996b19c75', 'U5LP-12_S12_L002_R2_001.fastq.gz': '8c722239fe45b33fe2b18aa61079bd13', 'U5LP-12_S12_L003_R2_001.fastq.gz': 'e6903d5db142ac1431bc524b8ea3c275', 'U5LP-12_S12_L004_R2_001.fastq.gz': '298a92b01867bd57e76d65cc38597b5a'}",U5LP-12_S12_L001_R1_001.fastq.gz,{}
635,635,U5LP-13,BCB009,U5LP-13_S3_L001_R1_001.fastq.gz;U5LP-13_S3_L002_R1_001.fastq.gz;U5LP-13_S3_L003_R1_001.fastq.gz;U5LP-13_S3_L004_R1_001.fastq.gz,0aa7723d372d9a2e7acebcd8768fa4bd;c2b07d7761093bcfc1e239b5c1b4b817;56f819d0f2720d01441f40ec42c2e08d;2d7bba96f4bcf83fa4ba2f7b7c8b1220,54076;50512;50973;51323,U5LP-13_S3_L001_R2_001.fastq.gz;U5LP-13_S3_L002_R2_001.fastq.gz;U5LP-13_S3_L003_R2_001.fastq.gz;U5LP-13_S3_L004_R2_001.fastq.gz,e4093f3d7f114e4aecc42c8efa7783c5;cdb46d0a1128881cedfaf7d1b38d8467;a74459b03677edfb4b24ffe23ed1e44e;29c60f46da2412fb8d785b13e8446e33,54076;50512;50973;51323,Yes,HiSeqData/BCB009/fastq,"{'U5LP-13_S3_L001_R1_001.fastq.gz': '0aa7723d372d9a2e7acebcd8768fa4bd', 'U5LP-13_S3_L002_R1_001.fastq.gz': 'c2b07d7761093bcfc1e239b5c1b4b817', 'U5LP-13_S3_L003_R1_001.fastq.gz': '56f819d0f2720d01441f40ec42c2e08d', 'U5LP-13_S3_L004_R1_001.fastq.gz': '2d7bba96f4bcf83fa4ba2f7b7c8b1220'}","{'U5LP-13_S3_L001_R2_001.fastq.gz': 'e4093f3d7f114e4aecc42c8efa7783c5', 'U5LP-13_S3_L002_R2_001.fastq.gz': 'cdb46d0a1128881cedfaf7d1b38d8467', 'U5LP-13_S3_L003_R2_001.fastq.gz': 'a74459b03677edfb4b24ffe23ed1e44e', 'U5LP-13_S3_L004_R2_001.fastq.gz': '29c60f46da2412fb8d785b13e8446e33'}",U5LP-13_S3_L001_R1_001.fastq.gz,{}
636,636,DLP-19,BCB010,DLP-19_S4_L001_R1_001.fastq.gz;DLP-19_S4_L002_R1_001.fastq.gz,63c830a18fcf4d8ca6413147d34c0a74;dc3671d321bd2b9e7ee3c9c1da598c37,10798613;10954939,DLP-19_S4_L001_R2_001.fastq.gz;DLP-19_S4_L002_R2_001.fastq.gz,c847993f2436b4a51794a4fa3703037a;34a40d466f566b9ace3610cfaa3eac64,10798613;10954939,Yes,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,"{'DLP-19_S4_L001_R1_001.fastq.gz': '63c830a18fcf4d8ca6413147d34c0a74', 'DLP-19_S4_L002_R1_001.fastq.gz': 'dc3671d321bd2b9e7ee3c9c1da598c37'}","{'DLP-19_S4_L001_R2_001.fastq.gz': 'c847993f2436b4a51794a4fa3703037a', 'DLP-19_S4_L002_R2_001.fastq.gz': '34a40d466f566b9ace3610cfaa3eac64'}",DLP-19_S4_L001_R1_001.fastq.gz,{}
637,637,DLP-72,BCB010,DLP-72_S8_L001_R1_001.fastq.gz;DLP-72_S8_L002_R1_001.fastq.gz,edbc2d52c0ec1815c9fd62b687fd76a2;3831f092b6131b79a58a670684fa8e6c,5549214;5642240,DLP-72_S8_L001_R2_001.fastq.gz;DLP-72_S8_L002_R2_001.fastq.gz,4332656ab8ff1c10ef420704f32d64c4;65a0e05ec147e70b2c2a6ab3ce7123c8,5549214;5642240,Yes,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,"{'DLP-72_S8_L001_R1_001.fastq.gz': 'edbc2d52c0ec1815c9fd62b687fd76a2', 'DLP-72_S8_L002_R1_001.fastq.gz': '3831f092b6131b79a58a670684fa8e6c'}","{'DLP-72_S8_L001_R2_001.fastq.gz': '4332656ab8ff1c10ef420704f32d64c4', 'DLP-72_S8_L002_R2_001.fastq.gz': '65a0e05ec147e70b2c2a6ab3ce7123c8'}",DLP-72_S8_L001_R1_001.fastq.gz,{}
638,638,DLP-85,BCB010,DLP-85_S5_L001_R1_001.fastq.gz;DLP-85_S5_L002_R1_001.fastq.gz,e6b6afad71743d6ae4d7b527c042538e;f3c5d363cc785d6907b3fb0d93a2b585,9410318;9709668,DLP-85_S5_L001_R2_001.fastq.gz;DLP-85_S5_L002_R2_001.fastq.gz,5e80fc24672472eedaa83c9600e6cd68;54280cecd12bf79735e91252a6c5b5e3,9410318;9709668,Yes,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,"{'DLP-85_S5_L001_R1_001.fastq.gz': 'e6b6afad71743d6ae4d7b527c042538e', 'DLP-85_S5_L002_R1_001.fastq.gz': 'f3c5d363cc785d6907b3fb0d93a2b585'}","{'DLP-85_S5_L001_R2_001.fastq.gz': '5e80fc24672472eedaa83c9600e6cd68', 'DLP-85_S5_L002_R2_001.fastq.gz': '54280cecd12bf79735e91252a6c5b5e3'}",DLP-85_S5_L001_R1_001.fastq.gz,{}
639,639,DLP-86,BCB010,DLP-86_S9_L001_R1_001.fastq.gz;DLP-86_S9_L002_R1_001.fastq.gz,012c931a8a40b4fcfb4b134f48b88e41;bad3798f4b9bf6982c99571dfd5c3a26,8764542;9069811,DLP-86_S9_L001_R2_001.fastq.gz;DLP-86_S9_L002_R2_001.fastq.gz,40bfd752b830584fedf896db9c60e9d0;0d26380f357c75d770c2d53d9304c483,8764542;9069811,Yes,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,"{'DLP-86_S9_L001_R1_001.fastq.gz': '012c931a8a40b4fcfb4b134f48b88e41', 'DLP-86_S9_L002_R1_001.fastq.gz': 'bad3798f4b9bf6982c99571dfd5c3a26'}","{'DLP-86_S9_L001_R2_001.fastq.gz': '40bfd752b830584fedf896db9c60e9d0', 'DLP-86_S9_L002_R2_001.fastq.gz': '0d26380f357c75d770c2d53d9304c483'}",DLP-86_S9_L001_R1_001.fastq.gz,{}
640,640,DLP-89,BCB010,DLP-89_S15_L001_R1_001.fastq.gz,eee29fa7a341f3898672dcacfa26bfb1,7271239,DLP-89_S15_L001_R2_001.fastq.gz;DLP-89_S15_L002_R2_001.fastq.gz,314184233341e0dbaf34ad08fa4e190d;cf907c165653d0256cced2cf528d34ea,7271239;7362103,No,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,{'DLP-89_S15_L001_R1_001.fastq.gz': 'eee29fa7a341f3898672dcacfa26bfb1'},"{'DLP-89_S15_L001_R2_001.fastq.gz': '314184233341e0dbaf34ad08fa4e190d', 'DLP-89_S15_L002_R2_001.fastq.gz': 'cf907c165653d0256cced2cf528d34ea'}",DLP-89_S15_L001_R1_001.fastq.gz,{}
641,641,DLP-90,BCB010,DLP-90_S16_L001_R1_001.fastq.gz;DLP-90_S16_L002_R1_001.fastq.gz,fb0a4c4d0c8bd6dc1059f548b2a656c5;10fbe6c205367114c71c8c9b754c4576,8570868;8728082,DLP-90_S16_L002_R2_001.fastq.gz,2e0b3e3bb09ad88ecb52bb24be2cc087,8728082,No,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,"{'DLP-90_S16_L001_R1_001.fastq.gz': 'fb0a4c4d0c8bd6dc1059f548b2a656c5', 'DLP-90_S16_L002_R1_001.fastq.gz': '10fbe6c205367114c71c8c9b754c4576'}",{'DLP-90_S16_L002_R2_001.fastq.gz': '2e0b3e3bb09ad88ecb52bb24be2cc087'},DLP-90_S16_L001_R1_001.fastq.gz,{}
642,642,DLP-91,BCB010,DLP-91_S17_L001_R1_001.fastq.gz,13e0eb074d3cc45530adc01135b0756d,6999507,DLP-91_S17_L001_R2_001.fastq.gz;DLP-91_S17_L002_R2_001.fastq.gz,8dde9af42536c5e7696c5cf1adacd8ba;2df210263b11e43d2433e61728d4a893,6999507;7299788,No,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,{'DLP-91_S17_L001_R1_001.fastq.gz': '13e0eb074d3cc45530adc01135b0756d'},"{'DLP-91_S17_L001_R2_001.fastq.gz': '8dde9af42536c5e7696c5cf1adacd8ba', 'DLP-91_S17_L002_R2_001.fastq.gz': '2df210263b11e43d2433e61728d4a893'}",DLP-91_S17_L001_R1_001.fastq.gz,{}
643,643,DLP-92,BCB010,DLP-92_S18_L001_R1_001.fastq.gz,2165348f7d84514d45b34d24e79f6abc,8606272,DLP-92_S18_L001_R2_001.fastq.gz;DLP-92_S18_L002_R2_001.fastq.gz,a406891e0710d84ad44a83b525fe97d6;5f46b1085226296c6d5e7372aad668ad,8606272;8835220,No,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,{'DLP-92_S18_L001_R1_001.fastq.gz': '2165348f7d84514d45b34d24e79f6abc'},"{'DLP-92_S18_L001_R2_001.fastq.gz': 'a406891e0710d84ad44a83b525fe97d6', 'DLP-92_S18_L002_R2_001.fastq.gz': '5f46b1085226296c6d5e7372aad668ad'}",DLP-92_S18_L001_R1_001.fastq.gz,{}
644,644,DLP-93,BCB010,DLP-93_S19_L001_R1_001.fastq.gz,747cd53c8a1e3889804c75461db2e34d,8309902,DLP-93_S19_L001_R2_001.fastq.gz;DLP-93_S19_L002_R2_001.fastq.gz,10eb7fe1f26ad454bade3278256cbfda;78a8c48555a807d0ec1335c8a4339562,8309902;8542057,No,HiSeqData/BCB010/ihg-client.ucsf.edu/bastianb/bastianb-BCB010,{'DLP-93_S19_L001_R1_001.fastq.gz': '747cd53c8a1e3889804c75461db2e34d'},"{'DLP-93_S19_L001_R2_001.fastq.gz': '10eb7fe1f26ad454bade3278256cbfda', 'DLP-93_S19_L002_R2_001.fastq.gz': '78a8c48555a807d0ec1335c8a4339562'}",DLP-93_S19_L001_R1_001.fastq.gz,{}
645,645,MRLP-001,BCB011,MRLP-001_S73_L007_R1_001.fastq.gz,62ad4f4b7ae3b522f16977cb65af807c,3759883,MRLP-001_S73_L007_R2_001.fastq.gz,e51ba783b68006d01ce55f4cb759a843,3759883,Yes,HiSeqData/BCB011/BCB011,{'MRLP-001_S73_L007_R1_001.fastq.gz': '62ad4f4b7ae3b522f16977cb65af807c'},{'MRLP-001_S73_L007_R2_001.fastq.gz': 'e51ba783b68006d01ce55f4cb759a843'},MRLP-001_S73_L007_R1_001.fastq.gz,{}
646,646,MRLP-002,BCB011,MRLP-002_S74_L007_R1_001.fastq.gz,14073cd83d7ad088dc7c1643c74fb172,3784405,MRLP-002_S74_L007_R2_001.fastq.gz,1f8f46bcfbe80a24643a9e633392ddd6,3784405,Yes,HiSeqData/BCB011/BCB011,{'MRLP-002_S74_L007_R1_001.fastq.gz': '14073cd83d7ad088dc7c1643c74fb172'},{'MRLP-002_S74_L007_R2_001.fastq.gz': '1f8f46bcfbe80a24643a9e633392ddd6'},MRLP-002_S74_L007_R1_001.fastq.gz,{}
647,647,MRLP-003,BCB011,MRLP-003_S75_L007_R1_001.fastq.gz,590a32fc4d18a28b35333565a908e642,710251,MRLP-003_S75_L007_R2_001.fastq.gz,f351134255a6462024f84edda24488f7,710251,Yes,HiSeqData/BCB011/BCB011,{'MRLP-003_S75_L007_R1_001.fastq.gz': '590a32fc4d18a28b35333565a908e642'},{'MRLP-003_S75_L007_R2_001.fastq.gz': 'f351134255a6462024f84edda24488f7'},MRLP-003_S75_L007_R1_001.fastq.gz,{}
648,648,MRLP-004,BCB011,MRLP-004_S76_L007_R1_001.fastq.gz,7c666ef264323f4c1880844b8cdee9c8,1331311,MRLP-004_S76_L007_R2_001.fastq.gz,39ed54530cbf52f320ea89caed0b8b42,1331311,Yes,HiSeqData/BCB011/BCB011,{'MRLP-004_S76_L007_R1_001.fastq.gz': '7c666ef264323f4c1880844b8cdee9c8'},{'MRLP-004_S76_L007_R2_001.fastq.gz': '39ed54530cbf52f320ea89caed0b8b42'},MRLP-004_S76_L007_R1_001.fastq.gz,{}
649,649,MRLP-005,BCB011,MRLP-005_S77_L007_R1_001.fastq.gz,2bd575e569110996fc68696f13dce134,2179395,MRLP-005_S77_L007_R2_001.fastq.gz,7d4a1921b515608d1ece22d33785e3bb,2179395,Yes,HiSeqData/BCB011/BCB011,{'MRLP-005_S77_L007_R1_001.fastq.gz': '2bd575e569110996fc68696f13dce134'},{'MRLP-005_S77_L007_R2_001.fastq.gz': '7d4a1921b515608d1ece22d33785e3bb'},MRLP-005_S77_L007_R1_001.fastq.gz,{}
650,650,MRLP-006,BCB011,MRLP-006_S78_L007_R1_001.fastq.gz,6c7794a08b4603e784b61e740fd3045c,2184690,MRLP-006_S78_L007_R2_001.fastq.gz,ec30e1b7ad09293b361d2d7a2da714f6,2184690,Yes,HiSeqData/BCB011/BCB011,{'MRLP-006_S78_L007_R1_001.fastq.gz': '6c7794a08b4603e784b61e740fd3045c'},{'MRLP-006_S78_L007_R2_001.fastq.gz': 'ec30e1b7ad09293b361d2d7a2da714f6'},MRLP-006_S78_L007_R1_001.fastq.gz,{}
651,651,MRLP-008,BCB011,MRLP-008_S79_L007_R1_001.fastq.gz,9257bb2150b1736de923a15748c7c25b,742980,MRLP-008_S79_L007_R2_001.fastq.gz,aacdae79ae073ae36a4414a314684753,742980,Yes,HiSeqData/BCB011/BCB011,{'MRLP-008_S79_L007_R1_001.fastq.gz': '9257bb2150b1736de923a15748c7c25b'},{'MRLP-008_S79_L007_R2_001.fastq.gz': 'aacdae79ae073ae36a4414a314684753'},MRLP-008_S79_L007_R1_001.fastq.gz,{}
